process_id,arrival_time,cpu_time1,cpu_time2,io_time
6438,370,9,10,10
6439,12,12,12,4
6440,153,9,1,9
6441,503,8,7,1
6442,537,12,19,8
6443,350,3,3,2
6444,837,20,7,6
6445,463,17,1,6
6446,63,17,20,2
6447,940,20,16,10
6448,281,13,11,1
6449,482,4,6,8
6450,378,5,11,1
6451,143,6,12,1
6452,107,15,4,6
6453,110,9,18,5
6454,536,3,17,10
6455,448,11,18,0
6456,39,2,15,2
6457,525,5,19,9
6458,66,16,14,5
6459,864,3,17,10
6460,644,10,4,10
6461,498,20,15,4
6462,92,5,10,1
6463,892,11,7,7
6464,971,3,19,4
6465,967,16,9,6
6466,570,9,12,3
6467,310,1,10,10
6468,652,5,18,2
6469,225,9,11,7
6470,9,5,17,2
6471,267,5,3,8
6472,281,8,3,4
6473,485,6,16,8
6474,590,7,11,2
6475,733,11,14,4
6476,880,2,5,7
6477,149,10,16,6
6478,782,16,17,10
6479,31,7,12,0
6480,320,7,13,9
6481,786,6,15,6
6482,303,19,13,5
6483,765,14,17,2
6484,547,2,15,6
6485,305,13,4,2
6486,587,17,1,6
6487,449,1,5,3
6488,592,10,18,4
6489,286,14,9,7
6490,891,18,2,7
6491,580,11,3,4
6492,989,19,17,6
6493,545,5,6,10
6494,149,5,16,10
6495,823,5,7,6
6496,965,8,18,1
6497,303,15,18,8
6498,556,15,17,9
6499,103,15,11,0
6500,1000,2,8,5
6501,477,10,1,9
6502,532,13,3,10
6503,141,16,2,1
6504,813,13,4,8
6505,122,5,14,4
6506,483,1,18,0
6507,911,9,3,3
6508,379,3,17,8
6509,322,20,12,10
6510,710,4,3,4
6511,493,14,4,4
6512,654,9,1,10
6513,162,12,6,4
6514,608,20,14,2
6515,200,6,1,0
6516,113,19,10,7
6517,390,9,6,2
6518,245,10,9,9
6519,77,11,2,4
6520,134,10,1,9
6521,348,15,12,6
6522,410,5,19,5
6523,966,4,3,0
6524,988,5,2,5
6525,943,15,5,5
6526,283,19,8,3
6527,164,6,9,5
6528,233,13,4,10
6529,959,13,7,6
6530,294,6,9,0
6531,759,8,13,4
6532,11,16,5,0
6533,509,6,8,2
6534,638,13,9,9
6535,132,6,9,0
6536,961,16,6,5
6537,640,6,8,0
6538,987,4,19,8
6539,366,2,16,5
6540,870,7,12,0
6541,92,16,17,7
6542,992,17,6,9
6543,786,12,2,9
6544,361,1,9,1
6545,538,6,11,1
6546,564,14,3,1
6547,972,20,13,10
6548,795,6,1,0
6549,195,3,18,6
6550,365,5,1,7
6551,267,14,4,10
6552,814,12,3,0
6553,426,15,6,8
6554,969,17,8,10
6555,960,12,16,7
6556,452,7,14,6
6557,862,11,13,4
6558,312,18,9,10
6559,459,18,3,10
6560,541,6,16,6
6561,746,4,7,7
6562,304,11,17,10
6563,361,10,19,8
6564,867,4,19,10
6565,478,13,3,6
6566,213,18,13,5
6567,120,2,16,2
6568,510,6,13,7
6569,823,8,1,0
6570,811,17,17,10
6571,915,3,7,8
6572,129,4,12,0
6573,460,9,10,6
6574,260,4,8,5
6575,648,4,10,10
6576,283,1,17,1
6577,678,16,13,6
6578,113,8,8,2
6579,46,8,10,2
6580,442,11,14,10
6581,414,17,13,5
6582,831,6,8,4
6583,554,11,5,1
6584,402,2,10,3
6585,288,8,16,9
6586,514,16,4,4
6587,307,15,2,1
6588,601,15,16,7
6589,894,19,5,2
6590,668,20,6,7
6591,361,15,15,5
6592,873,17,8,5
6593,771,20,9,8
6594,140,7,12,10
6595,319,20,8,6
6596,307,14,9,2
6597,77,3,4,3
6598,470,4,17,0
6599,361,17,6,9
6600,881,7,2,0
6601,611,10,1,6
6602,462,6,11,4
6603,65,19,2,4
6604,203,14,16,4
6605,951,3,15,2
6606,651,19,1,5
6607,683,7,7,1
6608,912,17,18,6
6609,192,19,18,4
6610,968,19,12,9
6611,190,12,2,10
6612,944,11,6,1
6613,603,13,14,8
6614,526,4,20,4
6615,583,9,13,7
6616,84,16,1,10
6617,896,19,1,6
6618,592,5,3,4
6619,351,15,18,6
6620,286,8,14,8
6621,443,6,3,1
6622,822,3,8,4
6623,212,14,9,0
6624,336,14,18,0
6625,325,7,10,3
6626,321,10,9,8
6627,524,5,18,0
6628,823,10,11,1
6629,422,11,8,2
6630,465,4,8,7
6631,129,5,7,9
6632,254,12,13,1
6633,170,1,13,10
6634,318,17,3,4
6635,773,11,18,0
6636,308,11,15,9
6637,933,15,2,2
6638,270,12,15,9
6639,785,18,13,1
6640,664,12,16,9
6641,663,7,5,9
6642,283,7,4,10
6643,307,17,1,0
6644,691,19,3,4
6645,700,20,3,2
6646,102,13,3,2
6647,649,15,1,7
6648,195,20,2,2
6649,47,12,9,4
6650,910,3,6,4
6651,967,16,11,2
6652,40,8,20,4
6653,175,6,20,5
6654,700,6,17,8
6655,128,2,13,2
6656,896,11,12,5
6657,985,1,3,6
6658,130,20,6,6
6659,329,18,8,4
6660,642,18,5,5
6661,812,7,18,4
6662,111,10,7,6
6663,563,12,5,3
6664,689,11,6,10
6665,170,17,9,5
6666,253,3,6,1
6667,751,10,4,8
6668,897,13,4,4
6669,957,15,16,2
6670,258,1,15,6
6671,755,20,9,8
6672,765,10,20,9
6673,696,16,17,8
6674,733,17,10,1
6675,125,3,1,7
6676,488,17,14,7
6677,743,12,18,3
6678,31,19,8,10
6679,133,2,9,0
6680,471,16,15,5
6681,274,14,12,0
6682,371,11,13,9
6683,253,9,5,3
6684,636,1,16,4
6685,183,4,17,6
6686,587,4,16,9
6687,99,8,20,0
6688,920,14,5,2
6689,567,7,20,2
6690,438,4,16,10
6691,167,16,19,3
6692,261,20,5,1
6693,141,13,20,7
6694,246,19,6,5
6695,771,7,17,0
6696,631,9,10,3
6697,195,8,3,6
6698,760,14,16,1
6699,924,19,12,10
6700,756,13,18,7
6701,166,1,10,8
6702,376,12,5,0
6703,818,19,20,1
6704,767,19,1,4
6705,815,13,11,8
6706,129,18,11,1
6707,600,14,3,0
6708,461,15,3,0
6709,357,13,3,2
6710,955,13,19,1
6711,696,15,19,5
6712,803,17,2,2
6713,501,17,11,5
6714,57,14,5,7
6715,238,4,16,9
6716,380,2,11,4
6717,57,8,8,4
6718,974,20,15,0
6719,536,1,4,1
6720,918,6,2,7
6721,531,11,11,6
6722,602,7,4,6
6723,423,8,18,6
6724,644,13,14,9
6725,155,7,9,2
6726,22,2,10,5
6727,315,11,8,2
6728,449,13,4,7
6729,263,17,12,1
6730,970,15,8,0
6731,941,7,13,9
6732,901,12,8,6
6733,254,16,3,1
6734,172,3,2,9
6735,550,1,5,1
6736,284,5,18,7
6737,498,17,18,8
6738,200,17,17,3
6739,433,12,13,6
6740,703,11,7,5
6741,124,7,17,0
6742,495,7,9,2
6743,834,15,6,5
6744,767,13,7,10
6745,132,3,13,9
6746,420,13,14,3
6747,445,11,16,4
6748,323,4,2,8
6749,860,1,6,1
6750,549,12,3,1
6751,203,10,4,0
6752,36,13,15,5
6753,526,5,19,9
6754,390,17,11,4
6755,130,14,1,8
6756,753,8,5,6
6757,996,14,10,9
6758,214,5,12,6
6759,930,11,5,7
6760,199,17,14,7
6761,959,17,6,9
6762,405,3,3,5
6763,247,6,10,6
6764,498,8,15,1
6765,887,2,13,7
6766,404,9,11,4
6767,477,11,12,2
6768,418,15,1,8
6769,617,18,18,8
6770,506,9,14,7
6771,492,12,13,6
6772,697,6,12,0
6773,617,12,14,8
6774,317,20,17,9
6775,983,3,16,5
6776,804,16,9,6
6777,935,18,7,0
6778,908,16,15,7
6779,527,4,11,6
6780,247,16,6,2
6781,752,14,5,8
6782,237,8,8,3
6783,914,2,9,2
6784,457,7,17,7
6785,344,6,8,7
6786,369,5,18,7
6787,520,6,14,2
6788,557,12,18,1
6789,547,5,17,6
6790,282,12,13,0
6791,793,17,8,7
6792,469,14,16,0
6793,809,11,17,8
6794,126,9,14,9
6795,792,17,15,10
6796,842,4,2,5
6797,349,19,3,6
6798,13,16,2,3
6799,145,4,15,3
6800,157,1,3,1
6801,56,3,12,7
6802,905,11,20,3
6803,501,7,10,2
6804,152,5,11,10
6805,454,16,11,0
6806,45,19,15,7
6807,253,16,11,10
6808,480,13,2,4
6809,392,11,11,6
6810,599,4,5,3
6811,72,12,9,1
6812,479,15,10,10
6813,364,19,9,3
6814,646,5,4,1
6815,832,9,11,0
6816,323,13,15,5
6817,887,13,8,9
6818,188,4,3,9
6819,859,5,4,4
6820,812,20,10,10
6821,777,10,18,9
6822,221,19,19,2
6823,933,6,18,9
6824,640,6,8,2
6825,533,5,17,6
6826,591,10,16,5
6827,746,3,14,4
6828,502,5,12,8
6829,719,17,15,6
6830,634,1,6,1
6831,21,18,5,3
6832,790,10,11,5
6833,426,15,4,6
6834,894,20,4,9
6835,572,17,10,2
6836,833,18,9,10
6837,312,7,16,4
6838,992,19,19,10
6839,127,13,3,0
6840,967,10,9,9
6841,310,13,4,10
6842,674,7,20,7
6843,278,1,10,5
6844,315,9,1,8
6845,400,19,15,2
6846,86,13,17,5
6847,549,2,17,7
6848,433,14,2,4
6849,94,8,14,7
6850,221,19,3,7
6851,197,1,12,0
6852,595,14,16,0
6853,109,2,12,4
6854,377,15,9,8
6855,456,8,14,0
6856,40,2,7,1
6857,865,13,1,10
6858,597,6,17,6
6859,972,1,14,7
6860,537,20,19,5
6861,951,14,13,2
6862,692,1,12,4
6863,876,18,20,8
6864,82,12,13,7
6865,3,12,7,1
6866,112,1,10,5
6867,915,6,18,5
6868,127,9,20,2
6869,180,11,17,5
6870,707,11,18,2
6871,598,18,20,5
6872,172,14,2,4
6873,921,17,6,6
6874,108,11,19,6
6875,7,15,18,7
6876,647,6,11,2
6877,510,13,6,9
6878,387,12,14,6
6879,211,3,11,1
6880,119,19,15,8
6881,868,13,11,4
6882,59,3,15,9
6883,641,4,1,8
6884,546,16,19,2
6885,155,7,12,5
6886,665,2,19,5
6887,220,4,2,6
6888,620,17,1,3
6889,922,15,7,5
6890,673,19,4,4
6891,409,7,5,10
6892,902,9,15,8
6893,136,18,14,7
6894,537,10,1,2
6895,767,14,18,2
6896,576,1,17,3
6897,106,6,3,8
6898,475,19,13,1
6899,316,4,12,7
6900,935,19,9,10
6901,269,3,11,4
6902,798,14,1,4
6903,777,3,10,10
6904,659,9,12,2
6905,719,20,20,6
6906,332,9,15,4
6907,962,12,18,2
6908,776,15,13,6
6909,446,20,18,6
6910,605,14,2,1
6911,262,19,11,0
6912,7,11,16,5
6913,240,20,3,7
6914,539,3,18,6
6915,339,8,16,10
6916,867,20,14,5
6917,187,15,10,0
6918,980,6,7,8
6919,628,6,1,7
6920,449,9,18,8
6921,703,7,15,6
6922,924,17,20,3
6923,77,2,1,1
6924,606,15,15,0
6925,774,3,15,1
6926,981,11,11,7
6927,630,17,17,8
6928,415,6,13,9
6929,827,9,2,6
6930,785,4,16,9
6931,148,10,18,3
6932,6,8,17,1
6933,196,11,15,2
6934,500,5,11,9
6935,896,14,17,0
6936,868,16,4,1
6937,257,8,11,0
6938,105,3,7,6
6939,150,17,12,0
6940,318,2,11,7
6941,481,20,12,10
6942,188,11,3,8
6943,109,9,1,5
6944,42,6,18,2
6945,988,14,12,1
6946,443,15,16,5
6947,244,10,20,0
6948,533,2,8,5
6949,64,2,2,0
6950,510,3,2,0
6951,624,6,20,1
6952,978,14,18,6
6953,462,2,16,2
6954,467,14,13,0
6955,438,4,15,5
6956,413,2,7,1
6957,210,4,15,4
6958,879,14,18,8
6959,457,19,20,8
6960,596,11,15,9
6961,928,5,10,8
6962,410,7,3,3
6963,896,18,8,3
6964,340,10,3,7
6965,302,15,8,6
6966,482,19,16,0
6967,544,3,8,0
6968,417,18,14,10
6969,626,11,1,7
6970,254,19,17,7
6971,603,1,13,5
6972,647,18,19,5
6973,622,4,8,7
6974,971,4,17,1
6975,515,3,13,1
6976,683,19,20,0
6977,865,2,18,3
6978,533,11,2,10
6979,78,9,19,7
6980,97,1,13,7
6981,254,19,4,3
6982,717,18,18,5
6983,593,9,14,7
6984,459,9,2,8
6985,633,17,4,5
6986,547,9,20,1
6987,426,1,14,10
6988,435,4,17,2
6989,411,5,17,4
6990,380,19,9,0
6991,835,7,10,3
6992,201,18,16,5
6993,807,11,16,2
6994,605,15,13,0
6995,506,13,14,7
6996,208,5,16,9
6997,283,16,11,1
6998,353,15,3,1
6999,208,11,12,0
7000,102,17,13,1
7001,176,9,6,2
7002,967,3,6,10
7003,453,5,9,3
7004,706,12,14,1
7005,886,3,15,5
7006,427,19,19,9
7007,789,16,12,3
7008,53,8,8,8
7009,770,2,4,1
7010,103,3,1,9
7011,557,2,11,7
7012,794,13,16,10
7013,703,12,3,4
7014,773,14,16,1
7015,698,6,11,7
7016,811,4,7,9
7017,335,12,8,4
7018,244,6,1,2
7019,652,19,16,6
7020,851,20,2,7
7021,547,19,17,2
7022,703,5,8,1
7023,144,17,15,5
7024,124,4,1,4
7025,937,11,12,9
7026,87,13,13,7
7027,840,13,13,0
7028,80,6,15,7
7029,439,9,14,1
7030,58,14,3,0
7031,957,16,5,5
7032,713,15,13,1
7033,596,16,20,9
7034,927,1,5,1
7035,226,18,13,2
7036,869,12,7,7
7037,250,6,6,9
7038,332,16,6,8
7039,852,16,19,5
7040,774,20,3,1
7041,124,18,12,1
7042,780,14,5,6
7043,672,17,9,6
7044,701,10,14,4
7045,457,13,7,7
7046,309,16,2,10
7047,275,5,13,6
7048,208,12,8,8
7049,941,4,15,7
7050,534,6,8,5
7051,765,3,5,9
7052,693,12,12,0
7053,863,9,19,8
7054,577,19,13,8
7055,149,1,7,7
7056,603,6,20,0
7057,989,17,1,2
7058,96,14,10,9
7059,150,19,1,9
7060,899,18,5,4
7061,486,9,16,1
7062,6,19,5,3
7063,888,10,17,9
7064,437,18,11,8
7065,245,14,18,3
7066,325,3,8,9
7067,94,19,9,9
7068,813,19,10,10
7069,657,14,15,9
7070,930,2,12,8
7071,586,10,14,5
7072,777,3,3,2
7073,850,11,20,2
7074,838,2,5,9
7075,62,14,3,6
7076,642,13,8,5
7077,497,3,20,10
7078,511,9,7,8
7079,228,14,8,7
7080,465,4,1,5
7081,325,12,14,7
7082,580,12,4,10
7083,759,16,15,9
7084,849,9,3,4
7085,155,15,14,1
7086,237,12,11,2
7087,213,20,5,6
7088,431,8,20,4
7089,960,6,7,10
7090,243,11,20,1
7091,250,20,19,3
7092,739,14,2,7
7093,988,11,6,7
7094,865,2,20,6
7095,929,10,13,5
7096,875,9,1,0
7097,253,2,1,4
7098,538,3,14,6
7099,557,12,17,6
7100,532,10,14,3
7101,160,17,18,7
7102,82,8,15,1
7103,159,2,10,7
7104,30,14,17,8
7105,653,12,12,4
7106,102,16,19,7
7107,200,20,2,1
7108,508,2,17,1
7109,825,14,8,10
7110,551,18,11,1
7111,774,16,10,3
7112,101,9,2,5
7113,471,9,9,6
7114,932,15,12,5
7115,554,20,19,9
7116,784,9,17,0
7117,657,12,8,3
7118,758,20,8,10
7119,255,20,16,10
7120,458,19,13,5
7121,234,18,9,10
7122,860,8,17,10
7123,919,20,14,10
7124,414,13,7,8
7125,707,11,19,2
7126,160,2,6,8
7127,321,7,6,6
7128,183,7,3,6
7129,315,5,17,3
7130,873,17,13,9
7131,762,10,1,5
7132,190,13,6,0
7133,780,6,17,4
7134,134,13,20,3
7135,154,13,17,3
7136,521,8,10,10
7137,319,8,1,1
7138,534,20,1,9
7139,297,1,17,4
7140,708,16,13,8
7141,688,13,5,1
7142,30,11,2,10
7143,797,15,18,2
7144,872,4,19,2
7145,674,20,1,2
7146,499,9,1,3
7147,606,7,9,7
7148,543,6,13,4
7149,70,15,3,8
7150,683,14,10,1
7151,71,19,2,10
7152,534,5,5,0
7153,872,20,6,7
7154,574,15,1,2
7155,951,14,3,4
7156,418,18,20,7
7157,483,2,15,8
7158,782,5,5,6
7159,655,17,3,4
7160,468,7,3,2
7161,686,2,2,10
7162,385,17,2,6
7163,852,19,1,1
7164,401,4,5,7
7165,995,7,10,3
7166,209,20,1,9
7167,109,5,5,4
7168,968,2,9,8
7169,762,12,8,7
7170,126,1,9,0
7171,52,18,2,10
7172,900,10,3,3
7173,860,15,14,1
7174,613,6,8,10
7175,18,14,14,4
7176,969,12,18,6
7177,638,5,16,10
7178,230,14,2,4
7179,191,9,14,3
7180,560,13,2,4
7181,326,2,13,8
7182,574,9,4,9
7183,608,1,12,7
7184,776,13,10,0
7185,395,18,6,4
7186,786,10,15,0
7187,791,9,5,10
7188,862,6,5,10
7189,897,9,2,8
7190,287,12,10,1
7191,948,3,14,8
7192,84,4,9,0
7193,600,9,9,3
7194,243,9,6,5
7195,848,5,4,9
7196,270,2,1,8
7197,874,4,15,6
7198,866,4,10,9
7199,368,9,15,8
7200,302,9,5,5
7201,479,20,3,5
7202,3,11,7,10
7203,611,17,12,9
7204,444,3,15,0
7205,787,5,14,4
7206,420,10,1,3
7207,596,7,6,3
7208,553,3,7,7
7209,872,7,2,2
7210,921,10,9,8
7211,849,6,15,3
7212,404,12,7,2
7213,486,1,10,2
7214,683,3,14,7
7215,121,12,20,2
7216,38,5,5,5
7217,422,19,5,4
7218,824,6,14,0
7219,811,2,12,2
7220,414,17,17,8
7221,682,15,2,4
7222,501,19,1,10
7223,908,2,9,1
7224,584,15,10,8
7225,129,9,2,0
7226,258,12,4,2
7227,294,15,5,10
7228,879,13,11,0
7229,646,5,19,5
7230,669,13,16,6
7231,242,15,5,0
7232,872,19,10,9
7233,425,15,10,0
7234,595,3,13,0
7235,39,13,13,8
7236,521,2,20,8
7237,372,17,19,0
7238,2,6,15,3
7239,307,12,6,5
7240,753,6,9,5
7241,528,14,9,1
7242,955,11,2,6
7243,468,18,12,3
7244,208,7,5,0
7245,105,5,6,0
7246,492,6,7,7
7247,169,19,12,0
7248,904,4,1,6
7249,726,3,7,9
7250,856,13,2,10
7251,310,13,14,7
7252,67,2,15,10
7253,287,12,18,3
7254,847,18,16,2
7255,333,14,12,1
7256,530,20,20,5
7257,838,6,16,8
7258,845,3,5,1
7259,763,15,20,8
7260,146,6,7,9
7261,546,4,12,9
7262,282,5,14,9
7263,334,1,20,0
7264,564,20,7,2
7265,45,2,12,4
7266,325,18,19,3
7267,275,1,11,6
7268,841,14,14,8
7269,505,12,16,9
7270,99,5,19,3
7271,935,14,1,8
7272,523,8,8,7
7273,100,17,8,7
7274,171,4,2,6
7275,181,19,18,1
7276,166,16,14,2
7277,858,12,20,9
7278,660,17,19,4
7279,418,14,17,8
7280,806,20,9,3
7281,367,4,11,5
7282,592,1,9,2
7283,633,19,13,9
7284,618,14,16,9
7285,749,15,5,4
7286,29,1,9,3
7287,430,7,18,8
7288,914,11,20,5
7289,499,6,1,1
7290,817,14,10,5
7291,176,19,15,7
7292,925,20,17,6
7293,972,2,3,2
7294,635,7,6,8
7295,38,5,15,2
7296,837,4,12,10
7297,893,19,3,7
7298,974,13,4,10
7299,620,5,2,8
7300,179,5,19,3
7301,879,6,12,3
7302,817,15,18,3
7303,10,5,19,4
7304,504,7,6,6
7305,64,5,20,9
7306,929,9,7,10
7307,779,16,12,10
7308,193,3,15,10
7309,917,19,12,2
7310,349,16,5,2
7311,635,14,7,2
7312,629,7,15,9
7313,928,4,15,10
7314,956,8,17,6
7315,960,6,9,9
7316,885,9,16,0
7317,692,12,5,3
7318,555,7,7,8
7319,971,10,11,1
7320,688,16,10,10
7321,447,7,20,4
7322,788,19,5,8
7323,315,12,2,1
7324,245,8,5,0
7325,676,17,20,1
7326,61,1,8,4
7327,515,10,11,4
7328,494,16,1,4
7329,624,1,9,1
7330,29,16,10,1
7331,173,4,4,6
7332,79,11,15,10
7333,954,10,13,2
7334,427,6,20,2
7335,147,2,5,8
7336,735,13,17,1
7337,847,8,1,7
7338,556,1,17,10
7339,880,12,8,1
7340,119,4,12,2
7341,679,6,18,4
7342,242,2,5,1
7343,476,12,18,9
7344,692,4,14,5
7345,510,16,4,1
7346,943,8,13,0
7347,219,1,1,7
7348,233,19,12,1
7349,833,6,18,2
7350,726,11,14,7
7351,856,5,5,10
7352,555,8,18,6
7353,780,2,5,3
7354,109,20,20,2
7355,872,1,2,1
7356,980,14,5,9
7357,97,18,15,1
7358,710,4,2,6
7359,941,10,17,8
7360,736,19,15,3
7361,297,4,15,0
7362,377,4,10,2
7363,377,13,2,5
7364,422,11,12,10
7365,503,9,20,8
7366,475,19,18,0
7367,853,19,11,2
7368,927,9,2,6
7369,512,15,1,10
7370,680,14,2,9
7371,84,18,4,8
7372,746,9,2,5
7373,951,13,9,10
7374,227,6,1,4
7375,176,1,6,10
7376,457,6,11,2
7377,731,1,6,10
7378,171,8,4,9
7379,66,16,12,8
7380,400,3,3,1
7381,298,18,5,1
7382,763,2,12,10
7383,755,16,3,6
7384,632,19,19,3
7385,483,12,3,6
7386,734,4,16,5
7387,689,9,18,5
7388,18,1,11,4
7389,523,17,3,2
7390,688,1,2,3
7391,382,4,3,0
7392,730,1,3,8
7393,81,19,2,6
7394,802,12,3,4
7395,516,8,11,3
7396,924,13,7,8
7397,32,7,2,10
7398,128,17,18,3
7399,519,14,8,2
7400,408,15,4,7
7401,328,9,17,6
7402,30,8,17,8
7403,604,18,6,7
7404,610,12,19,2
7405,495,5,15,10
7406,16,4,12,9
7407,390,5,2,1
7408,561,1,19,3
7409,792,19,14,4
7410,51,14,14,7
7411,892,9,20,5
7412,566,8,16,10
7413,908,20,14,4
7414,640,4,9,6
7415,849,8,18,5
7416,559,5,4,0
7417,901,18,11,5
7418,735,20,16,8
7419,826,6,11,0
7420,580,1,16,10
7421,104,8,5,5
7422,683,13,12,1
7423,418,18,15,6
7424,797,11,8,0
7425,487,9,2,3
7426,129,6,14,5
7427,384,2,2,10
7428,744,16,13,5
7429,28,16,6,9
7430,239,1,2,8
7431,311,10,13,10
7432,0,4,1,9
7433,397,5,7,0
7434,167,18,7,8
7435,951,19,17,2
7436,513,10,16,6
7437,985,19,12,4
7438,648,13,16,4
7439,390,17,18,2
7440,50,8,20,3
7441,133,6,12,8
7442,755,11,2,0
7443,446,15,20,8
7444,922,12,20,1
7445,356,17,5,5
7446,625,5,9,5
7447,54,12,18,3
7448,606,5,5,5
7449,663,16,16,6
7450,247,3,5,3
7451,981,15,10,7
7452,68,14,11,10
7453,51,12,18,9
7454,668,19,19,0
7455,231,14,1,4
7456,334,18,13,6
7457,476,2,15,9
7458,844,4,8,9
7459,105,16,7,3
7460,811,10,6,0
7461,382,19,1,5
7462,976,5,2,0
7463,349,14,16,9
7464,52,9,20,5
7465,764,10,4,10
7466,860,17,3,1
7467,450,19,14,0
7468,370,17,12,6
7469,957,16,4,2
7470,20,10,5,2
7471,997,20,18,2
7472,966,7,18,4
7473,870,5,8,0
7474,749,12,6,1
7475,259,16,20,5
7476,113,13,12,7
7477,249,2,17,5
7478,849,8,17,4
7479,284,10,7,4
7480,409,15,10,6
7481,641,19,1,4
7482,338,2,4,6
7483,23,14,19,9
7484,475,15,2,1
7485,0,7,7,9
7486,113,8,1,2
7487,427,4,5,5
7488,719,6,15,8
7489,305,1,3,10
7490,862,15,8,7
7491,902,18,17,0
7492,147,17,2,2
7493,121,10,17,6
7494,614,17,6,3
7495,781,17,8,9
7496,111,20,10,6
7497,799,9,13,8
7498,938,17,13,3
7499,629,1,9,5
7500,124,11,16,10
7501,690,2,14,4
7502,409,12,17,5
7503,842,5,6,1
7504,256,5,15,10
7505,380,4,8,5
7506,172,3,5,2
7507,404,20,15,3
7508,421,5,17,5
7509,387,5,12,9
7510,142,4,13,8
7511,281,11,10,2
7512,269,16,19,10
7513,72,6,14,5
7514,31,20,1,5
7515,328,11,17,1
7516,630,13,20,6
7517,989,20,13,10
7518,785,8,16,1
7519,768,9,14,8
7520,959,11,20,9
7521,803,14,14,3
7522,651,1,17,6
7523,321,13,8,9
7524,113,13,16,1
7525,850,1,18,4
7526,125,12,20,6
7527,417,13,16,7
7528,64,5,12,0
7529,200,2,2,7
7530,771,8,2,2
7531,583,6,9,9
7532,330,14,4,1
7533,694,13,14,4
7534,669,19,6,5
7535,833,5,2,3
7536,980,17,18,6
7537,609,19,18,6
7538,597,12,7,2
7539,16,16,16,1
7540,830,8,11,7
7541,688,13,20,2
7542,579,19,11,8
7543,313,9,1,4
7544,20,13,14,10
7545,546,3,2,1
7546,263,6,12,2
7547,914,8,14,6
7548,28,11,5,8
7549,117,16,11,6
7550,64,10,20,5
7551,351,13,20,9
7552,283,4,13,7
7553,818,15,5,8
7554,231,2,2,8
7555,373,18,10,8
7556,978,5,15,10
7557,774,12,11,5
7558,482,18,2,5
7559,292,2,9,8
7560,68,15,18,4
7561,190,1,12,6
7562,65,20,7,4
7563,961,13,12,3
7564,911,4,6,2
7565,74,6,2,4
7566,529,18,19,3
7567,523,16,10,10
7568,30,13,20,4
7569,378,14,1,0
7570,257,8,20,10
7571,395,16,10,6
7572,732,4,9,1
7573,149,11,1,2
7574,485,8,4,6
7575,951,19,1,0
7576,288,6,10,8
7577,198,1,10,8
7578,461,6,18,2
7579,8,10,5,3
7580,50,5,8,6
7581,564,11,13,1
7582,937,14,12,8
7583,533,16,5,8
7584,361,8,15,6
7585,196,19,15,6
7586,497,9,8,6
7587,504,16,8,2
7588,920,6,5,1
7589,867,15,17,0
7590,947,7,8,10
7591,750,18,20,8
7592,885,5,18,2
7593,54,6,1,5
7594,903,7,14,8
7595,151,3,11,5
7596,608,14,12,4
7597,253,20,6,4
7598,831,2,10,3
7599,291,1,12,9
7600,127,18,5,10
7601,727,13,8,1
7602,74,5,6,10
7603,496,9,7,1
7604,545,17,12,5
7605,62,16,11,2
7606,584,6,7,0
7607,97,11,14,7
7608,600,8,2,8
7609,168,18,9,0
7610,666,13,2,9
7611,182,9,4,9
7612,285,6,10,2
7613,741,18,12,5
7614,426,8,10,2
7615,251,3,6,8
7616,996,14,16,7
7617,255,1,2,2
7618,171,5,16,3
7619,680,15,20,7
7620,717,2,4,0
7621,696,6,4,3
7622,645,10,14,7
7623,501,20,2,6
7624,81,12,19,3
7625,684,13,13,0
7626,303,18,6,10
7627,234,18,8,4
7628,607,9,12,1
7629,0,11,4,10
7630,48,1,1,7
7631,699,9,11,0
7632,608,12,12,10
7633,643,1,20,10
7634,502,13,15,6
7635,289,13,6,10
7636,461,1,7,2
7637,381,5,13,3
7638,733,9,14,5
7639,854,14,16,5
7640,982,11,8,4
7641,751,17,19,5
7642,379,13,12,4
7643,474,1,2,1
7644,747,8,20,0
7645,125,19,5,0
7646,574,14,13,8
7647,783,19,3,3
7648,925,5,6,6
7649,159,2,7,0
7650,948,14,6,3
7651,654,12,12,0
7652,118,18,4,3
7653,41,2,15,5
7654,573,2,3,1
7655,807,15,18,4
7656,650,5,15,2
7657,971,15,4,8
7658,284,2,13,4
7659,951,18,1,9
7660,57,20,7,5
7661,433,12,2,0
7662,840,13,12,4
7663,154,4,13,2
7664,560,11,15,1
7665,422,19,18,2
7666,615,12,12,5
7667,265,8,15,3
7668,13,19,9,5
7669,724,20,15,9
7670,181,6,16,0
7671,171,20,18,9
7672,515,8,14,1
7673,106,8,13,4
7674,916,10,6,2
7675,65,8,3,0
7676,935,1,4,8
7677,82,5,14,10
7678,173,3,8,8
7679,30,17,18,3
7680,408,10,3,1
7681,575,10,7,4
7682,325,9,18,5
7683,387,7,3,6
7684,642,3,4,7
7685,946,6,11,6
7686,161,5,3,4
7687,949,20,15,3
7688,462,7,19,0
7689,955,10,9,3
7690,305,16,15,9
7691,797,19,1,4
7692,222,20,20,9
7693,339,14,3,6
7694,702,2,17,6
7695,989,19,11,10
7696,468,11,1,2
7697,616,15,14,9
7698,113,1,2,3
7699,176,8,11,10
7700,179,18,5,4
7701,56,1,9,10
7702,935,19,13,7
7703,435,2,4,8
7704,42,11,9,0
7705,251,17,5,6
7706,153,18,11,4
7707,754,9,10,9
